Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Duration (ms),Experimental_Category,Brainwave_Type,Purpose,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
spotify:track:0H4lQ7tEbxbzohcBRpplqu,Tones for Healing Mind & Body: 10 Hz,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",35,163080,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4ptDp5AjrFGG5nR9C04IAs,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 05,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),6,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2G76khsh9s0o9UBlGkrR9M,Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation) 04,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 31.32 Hz (Pituitary-metaphysics stimulation),6,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3VXAQ2co5l4q0MOzFOBKNl,Mind / Body Detox (Theta),spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,25,598000,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0CtgRpAgA3CXKFqRJv6pig,Delta Waves for Sleep,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Binaural Beats for Deep Sleep, Delta Wave Sleeping Music and Isochronic Tones",50,143425,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2CuIoUYJd8SE7201YZiKvh,741 Hz Awakening Intuition,spotify:artist:0D1VRw0eu2OENlTFZpOb2O,Binaural Beats Isochronic Tones Lab,38,[],"Binaural Beats, Isochronic Tones Brainwave Entrainment",31,1200000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3oEJWiSNTB5gmNh6FTw5N1,Pure 5hz Theta,spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,25,598000,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2CxsQKx7IqXZh34U3Ptnjk,Isochronic Tones,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Deep Sleep: Binaural Beats, Theta Waves, Alpha Waves and Ambient Music For Sleep, Sleeping Music, Sleep Aid and Soft Sleep Music",14,125741,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0K5E6uWTaAlUnhdxCGPv4g,Serotonin Release (Delta Isochronic Tones),spotify:artist:6xOI7tv3aQtM2MQUr68fSZ,Jupiter Productions,36,[],Delta Waves Binaural Beats Isochronic Tones Brainwave Entrainment White Noise Anti Aging,40,1200000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4932hM8jFRZWtmlbfDrWb1,Theta Waves,spotify:artist:1lMnDlcShGnu74pUrnIupg,Binaural Beats Brain Waves Isochronic Tones Brain Wave Entrainment,45,[],"Binaural Beats Brainwave Entrainment: Sine Wave Binaural Beat Music With Alpha Waves, Delta, Beta, Gamma, Theta Waves",32,720040,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6SxFjkBUfkZIKdtfhnGAGB,Music for Lucid Dreaming (Delta),spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,23,598000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1vYaqKPXvNQhRRcFC0HZt7,Isochronic Tones and Relaxing Ocean Waves,spotify:artist:3UDxdbAXqqKJG1pWgUgOCp,Study Alpha Waves,47,[],Binaural Beats Focus: Binaural Beats Study Music and Alpha Waves Concentration with Ocean Waves,15,125000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2NCV2I9blGXXn5JzgDvREv,Hypnotic Brainwave Entrainment (Delta),spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,21,598000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1YBJ9JonZqcRNCqK5UQzRv,"Isochronic Tones Sound Therapy for Deep Relaxation, Wellness, New Borns, Infants and Moms",spotify:artist:0YiagLF527ZcGoK0xcOnR8,Moonlight Dreaming,26,[],Sleep Music Relaxation Binaural Beats and Lullabies: Delta Waves and Theta Binaural Beats,10,1260000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7yuNdwomzgDRloHzvkPksM,Isochronic Tones,spotify:artist:1TcCzrGBnU3ffbanPPS42I,Study Music Alpha Waves,8,[],"Study Music Alpha Waves (Relaxing Studying Music, Brain Power and Focus Concentraion Music to Improve Your Memory [Sine Wave Binaural Music with Alpha Waves, Delta, Beta, Gamma and Theta Waves]",4,210991,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6tHFFnbGmPRiPq1512TQqs,Isochronic Tones,spotify:artist:2Ycyj6eeANcZYnDZ02Kpfx,Chakra Frequencies,47,[],Celestial Alignment,0,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7t1ToYLTOm27a5UYTmOkhM,Isochronic Tones,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],"Music For Studying: Binaural Beats, Alpha Waves and Soothing Sounds For Studying, Deep Focus, Concentration, Brainwave Entrainment, Meditation and Calm Study Music",15,112217,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4v46nOYCNe0AQ84Jzqzrrc,Isochronic Tones,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Study Music: Calm Music For Studying, Reading Music, Concentration And Focus And Relaxing Studying Music For Concentration",4,113023,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6sm6sZ4LY5JQNJAJ9V1ed0,Isochronic Tones Therapy,spotify:artist:0AbIvXTygTdmCgu0r6Mq2G,BodyHI,54,[],Mind Healing & Hypnotherapy,21,200000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:39GNl9swnVrZTtqn0qkuBB,Isochronic Tones for Focus,spotify:artist:0DHoxmgulqWRvMI8uO0Eri,Healing Frequencies,41,[],Echo Bloom: Healing Frequencies Sound Therapy,2,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4Ed4ad5Fn24eUqG22DPJN8,Isochronic Tones for Focus,spotify:artist:0STZhEVmCSnG3Vl4t87PI5,John Solfeggio,24,['mizrahi'],Quantum Rain: Sound Therapy Healing Frequencies,2,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7FWO1u5C1SofxYE6lNWxfQ,Isochronic Tones Sleep Aid,spotify:artist:4IfNBDYYRZfSsxTEX7WbdT,Hz Frequency Zone,60,[],Healing Pulse: Sound Healing Frequencies,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7glwZxmknwECmFfwWmHxFp,Isochronic Tones for Focus,spotify:artist:5gUJK8QwnYlsLRnxepd7A5,Spiritual Frequencies,77,[],Sonic Alignment,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6XeEeacUajS5GVEkeyWwia,Isochronic Tones,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Binaural Beats Sleep: Rain Sounds For Sleep, Isochronic Tones, Theta Waves, Alpha Waves and Ambient Music For Deep Sleep, Relaxation, Brainwave Entrainment and Sleeping Music",17,131341,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2S4aaI4gUO7GHFpePe4qwv,Isochronic Tones Brainwave,spotify:artist:7vpdSI6gcg2OY4TCea5n1W,Jesstai Reya,43,[],Pineal Activation,17,194624,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1XEvVJ4XNGBQPYxTy3mpxv,Isochronic Tones Sleep Aid,spotify:artist:4IfNBDYYRZfSsxTEX7WbdT,Hz Frequency Zone,60,[],Healing Spectrum,1,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4OLjo7Y2JmgwOP9XItZgJp,Isochronic Tones Meditation,spotify:artist:0DHoxmgulqWRvMI8uO0Eri,Healing Frequencies,41,[],Chakra Echoes,0,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2gs0ecDGj4cqQQazEWZi1p,Isochronic Tones,spotify:artist:59o98T8QIyGroWcP9HM18u,Bryan Hz Solfeggio,19,[],"Beta Waves: 13 Hz – 30 Hz, Binaural Beats, Isochronic Tones, Sounds for Sleep, Music for Focus, Studying, Memory & Concentration, Brain Entertainment",12,204835,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5tcjfhVARFOTD6bD7t8GQY,Isochronic Tones Deep Sleep,spotify:artist:2Ycyj6eeANcZYnDZ02Kpfx,Chakra Frequencies,47,[],Celestial Alignment,0,120000,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:46QjXEOz739wuehiFIMQIi,Isochronic Theta 4 Hz,spotify:artist:5f3oBa8B2mo3MeeIK7B2FE,Relaxation Sleep Meditation,35,[],Binaural Beats and Isochronic Programs,21,120000,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1WLc1LUsuxxI30z3QxCui1,"Isochronic Tones Focus And Concentration, Pt. 14",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Focus And Concentration,0,78516,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2LF4ih0tqo0Jdc96egiL4C,"Isochronic Tones Work, Pt. 3",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Work,4,70236,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6CAEEXofW1yXyaBiufLv0m,"Isochronic Tones Work, Pt. 9",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Work,4,71150,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6E9Mt2U2tofpeqBYylkkpY,"Isochronic Tones Work, Pt. 4",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Work,4,65265,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3owasH9HLXOwsYTvYqEd8T,Deep Isochronic Tone Healing,spotify:artist:6XJykeImeaTIiXaeoORBs5,Deep Sleep Music Collective,62,[],Lucid Dreaming Music,31,224250,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3Cxri4NoQwOVvaYzZi2KvG,Isochronic Beta 30 Hz,spotify:artist:5f3oBa8B2mo3MeeIK7B2FE,Relaxation Sleep Meditation,35,[],Binaural Beats and Isochronic Programs,20,120000,isochronic,Beta (13-30Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5TeYILMwnmbKweQkhrOhtl,Isochronic Tones 3.44 Hz (Associated with ovaries-metaphysics) 02,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 3.44 Hz (Associated with ovaries-metaphysics),2,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2mcxr8PG6APVrMhVlKo6nM,"Isochronic Tones Theta Waves, Pt. 12",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Theta Waves,0,78739,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1a2d01OfWTamTBgaYMUmVo,"Isochronic Tones Theta Waves, Pt. 2",spotify:artist:00FKUPIosQGBfwib63Gh8W,Isochronic tones,16,[],Isochronic Tones Theta Waves,0,66847,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6649C61hRbx6wg9AVUzPJC,Isochronic Tones Deep Sleep,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Binaural Beats: Ambient Sleep Sounds of Alpha Waves, Isochronic Tones and Brainwave Entrainment",15,127200,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1WIv6hUEdcW8UeJnsHynfu,Isochronic Tones for Sleep,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Binaural Beats: Soothing and Ambient Sleep Sounds of Alpha Waves, Isochronic Tones, Brainwave Entrainment and Sleeping Music",24,134508,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4D8di3cqIS05CWTBU73vNR,Meditative Pulse,spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Alpha Waves,22,129283,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Rg1B7Egy40TyLCbeD4YWB,Isochronic Tones and Sounds,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Binaural Beats: Ambient Sleep Sounds of Alpha Waves, Isochronic Tones and Brainwave Entrainment",15,123600,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0MQ3lH6UbqxVOLVqUWJcV9,Isochronic Delta 0.5 Hz,spotify:artist:5f3oBa8B2mo3MeeIK7B2FE,Relaxation Sleep Meditation,35,[],Binaural Beats and Isochronic Programs,14,120000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4Xg4D5eqw7UCnOriN8dixy,Chakra Cleansing Theta Waves and Nature Sounds,spotify:artist:1lMnDlcShGnu74pUrnIupg,Binaural Beats Brain Waves Isochronic Tones Brain Wave Entrainment,45,[],"Binaural Beats Brainwave Entrainment: Sine Wave Binaural Beat Music With Alpha Waves, Delta, Beta, Gamma, Theta Waves",30,398028,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0RN4bjKtfCDxYfWPrkAGSv,Isochronic Tones 7.83 Hz (Schumann resonance) 04,spotify:artist:1FObZ8ALpHDD5KayB4e2Wz,Binaural Beats & Isochronic Tones,14,[],Isochronic Tones 7.83 Hz (Schumann resonance),23,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7mywVguyXA86vjIxxEC2VR,Alpha Waves: 12 Hz Mental Stability,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",36,205661,isochronic,Alpha (8-12Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:04uPL4RM6g6I7IwHvBDDOV,Isochronic Tones 6.3 Hz (Mental & astral projection) 02,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 6.3 Hz (Mental & astral projection),10,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1u2BBgdH2mvuRHE2eFoNWe,Isochronic Tones 6.3 Hz (Mental & astral projection) 04,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 6.3 Hz (Mental & astral projection),10,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:76ZSEvCFojF5AQlBWIBK2v,Isochronic Tones 295.8 Hz (Fat Cells-metaphysics) 01,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 295.8 Hz (Fat Cells-metaphysics),10,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4FKSuqYkBUmJuNSrNBMPYV,"Isochronic Tones 221.23 Hz (Venus beauty, love, sexuality, sensuality, harmony) 06",spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Isochronic Tones 221.23 Hz (Venus beauty, love, sexuality, sensuality, harmony)",8,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0piFJsAE05DSFN5SJxRKsA,"Isochronic Tones 141.27 Hz (Mercury intellectuality, mobility) 02",spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Isochronic Tones 141.27 Hz (Mercury intellectuality, mobility)",1,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:28cANXvTTIdDB6yFgggXcB,Alpha Waves: 9 Hz Extreme Mind & Body Balance,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",39,200500,isochronic,Alpha (8-12Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7g3urRMtsVqKUOU0MuOKam,Empathy & Compassion (Delta Isochronic Tones),spotify:artist:6xOI7tv3aQtM2MQUr68fSZ,Jupiter Productions,36,[],Delta Waves Binaural Beats Isochronic Tones Brainwave Entrainment White Noise Anti Aging,36,1200000,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4YPMQmYueKoHghH4bgo0Cw,Subconscious Expansion,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Binaural Beats for Deep Sleep, Delta Wave Sleeping Music and Isochronic Tones",34,117419,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:15lMB6YW3TkfmdxpLx0eQe,Alpha Waves: 8 Hz Lucid Visions of Past Life,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",42,256500,isochronic,Alpha (8-12Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4iQMYqM46pOhlo1eqPRiCN,Alpha Waves: 10 Hz Fast Learning,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Alpha Waves: 8 Hz – 12 Hz, Sounds for Sleep, Studying, Brain Entertainment, Focus, Isochronic Tones",38,248241,isochronic,Alpha (8-12Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2ctwiNlJChQGcT2p7UeByv,Isochronic Tones 6.3 Hz (Mental & astral projection) 01,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Isochronic Tones 6.3 Hz (Mental & astral projection),10,600058,isochronic,Mixed/Unknown,isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:13o2netI703XHNckt7sUq9,Mental Detox Delta Waves and Isochronic Tones,spotify:artist:2nkC7zMrfRwmNL9UiJQtPi,John Bin,20,[],Music to Improve Your Concentration - The Best Beats,33,300042,isochronic,Delta (0.5-4Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:76GWctgTgufbGvoAx0u6Bo,Pain Relief Energetic Healing (Theta),spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,22,598000,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:76HCNuEVtsmFpYByZsvSLU,Theta: Easy Sleep - Extremely Relaxed 130 Hz: (4 Hz: Binaural Beats - Isochronic Tones) - Easy Sleep - Extremely Relaxed,spotify:artist:7osLWgmxesVyWxpOLMN600,My Meditation Music,18,[],Theta: Easy Sleep: Extremely Relaxed 130 Hz: (4 Hz: Binaural Beats Isochronic Tones),23,120429,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5aJAEWhKvD9quRWog8UyYS,Instant Deep Relaxaion (Theta),spotify:artist:1brqArPBIHyMe96cqUA2Vz,Isochronic Tones Brainwave Entrainment,33,[],Isochronic Tones Brainwave Entrainment,19,598000,isochronic,Theta (4-8Hz),isochronic,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7rbdKNARg0eWP3H1bvkZbi,Forest Meditation,spotify:artist:1sp0zRK6eY8NaAYAjBJoAf,Naturalists,17,[],Forest Meditation,24,154969,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1k9IdKVscuUnbY1NDYdGId,Forest Meditation,spotify:artist:6LnYKrYDcRXSfquJEbRThj,Aviaries,51,[],Forest Meditation,46,177416,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7244jlCIRFqRp8yhMaklLN,Golden Sky (Meditation),spotify:artist:6qiuwoB9ro3SX0ZjSXnr0y,Astron,52,[],Golden Sky,47,186666,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:17tA00gTfxh9wySixKMLQA,Patience,spotify:artist:08gv4NQ1u2u0NP5Lg1EMZ2,Mitsu Wan,24,[],Patience,39,166961,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3rpIXnNkN2SdqjWy2F0jG1,Wisdom (Gentle Forest),spotify:artist:10zMkTihC3EXDt7oSyNmHO,Moments of Meaning,42,[],Infinite Gentle Forest,41,146812,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3yi6KSXnJBgECOPX2hYT0L,Beautiful Relaxing Meditation Music With Waterfall And Birds Sound,spotify:artist:2N7oZ9w6xVBUsouT8OP7Ey,Medi Tuner,34,"['bhajan', 'devotional']","The Sound Of Inner Peace : Relaxing, Meditation, Zen And Yoga Music",17,360059,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7v1y4sYII9vdEsUIEwT13E,Relaxing Birds Singing,spotify:artist:2N7oZ9w6xVBUsouT8OP7Ey,Medi Tuner,34,"['bhajan', 'devotional']",Relaxing Birds Singing,18,356637,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:01VRlzhuv5LS1WLZsBJuek,Nature's Awakening,spotify:artist:1DR1nFSKpiWjUZO4PpydG8,Mhino,44,[],Nature's Awakening,50,171057,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4FcBeIBHkXK6BP5ORKQNiQ,Koda,spotify:artist:2ZSRTLcHfbazoRJq95c6xF,Nature’s Flute,25,[],Koda,40,229000,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:11gvVIKblQIJ3YFf7A8q0o,Sacred Reservoir,spotify:artist:70vUxFU28oeZCt4GremOQ0,Nature Pulse,52,[],Sacred Reservoir,49,183529,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6Rc6HI4F2HcozOyG4rJ6y5,Shanti,spotify:artist:58iF9cZ4AQvPmZgkhTa92u,RE:LX,48,[],Shanti,46,181395,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:72WBF6dxJLFHsuyWnLYqja,Prakrti,spotify:artist:15UsQSphJsVhQ89KBQ5i2G,Hashree,42,[],Prakrti,56,177142,ambient,Mixed/Unknown,ambient,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
